 1.53444255600, 1.53422944800, 1.36414609500, 1.48135859100,12019999.9904,1126.14186386    
 1.53192783500, 1.53192495200, 1.36989553200, 1.48148309600,1999999.99999,1127.99047091    
 1.53193366700, 1.53193071800, 1.37023686500, 1.48147535400,425925.925796,1127.98617670    
 1.53209652300, 1.53209399200, 1.37056400800, 1.48160655600,126543.209846,1127.86627609    
 1.53180309200, 1.53180016700, 1.36987977900, 1.48139567200,51826.1316865,1128.08232927    
 1.53255161600, 1.53254164300, 1.36928765100, 1.48220304400,26702.1350983,1127.53135487    
 1.53203526300, 1.53203249900, 1.37033749500, 1.48151696700,15893.9988844,1127.91137497    
 1.53325248300, 1.53324436100, 1.37061717400, 1.48268950400,10378.2429902,1127.01594758    
 1.53343467800, 1.53342586300, 1.37063004800, 1.48301918300,7222.26330352,1126.88204121    
 1.53397575500, 1.53396743800, 1.36833829300, 1.48354838900,5266.18987004,1126.48455777    
