 1.93322363000, 1.93296109000, 1.83668364000, 1.87128852000,12019999.9905,893.843822921    
 1.92974432700, 1.92973386300, 1.83575137800, 1.87001361000,1999999.99999,895.455411281    
 1.92928918100, 1.92928673200, 1.83613013000, 1.86953538200,425925.925796,895.666661596    
 1.93084022200, 1.93083683400, 1.83698060900, 1.87104881900,126543.209847,894.947173936    
 1.92912008300, 1.92911680000, 1.83664532000, 1.86935131800,51826.1316865,895.745171712    
 1.92939368700, 1.92938974000, 1.83621112800, 1.86967505400,26702.1350983,895.618147630    
 1.93019257500, 1.93018926000, 1.83713962700, 1.87043132000,15893.9988843,895.247459959    
 1.92926259500, 1.92925250300, 1.83729957400, 1.86954696000,10378.2429902,895.679004236    
 1.93020531800, 1.93020025100, 1.83802206000, 1.87042540400,7222.26330360,895.241549635    
 1.93011739100, 1.93011504500, 1.83765825800, 1.87034963800,5266.18987001,895.282332597    
