 22.1128464270, 22.1128464270, 21.7589958120, 21.7589958120,12019999.9907,78.1446208522    
 22.1178238520, 22.1178238520, 21.7720270070, 21.7720270070,1999999.99988,78.1270350810    
 22.1106010250, 22.1106010250, 21.7646897980, 21.7646897980,425925.925769,78.1525566875    
 22.1181392850, 22.1181392850, 21.7724960090, 21.7724960090,126543.209762,78.1259208894    
 22.1084998180, 22.1084998180, 21.7623153160, 21.7623153160,51826.1316912,78.1599843601    
 22.1168595880, 22.1168595880, 21.7707486250, 21.7707486250,26702.1350987,78.1304413099    
 22.1071005770, 22.1071005770, 21.7612337270, 21.7612337270,15893.9988922,78.1649313976    
 22.1121805970, 22.1121805970, 21.7666057910, 21.7666057910,10378.2429895,78.1469739006    
 22.1087161380, 22.1087161380, 21.7623777610, 21.7623777610,7222.26329851,78.1592196134    
 22.1150155760, 22.1150155760, 21.7690595690, 21.7690595690,5266.18987139,78.1369560452    
