0.982230363000,0.981033635000,0.941047279000,0.946010936000,12019999.9904,1759.26143713    
0.979605544000,0.979601787000,0.940916401000,0.946186574000,1999999.99999,1763.97531699    
0.979625048000,0.979620539000,0.940986856000,0.946059631000,425925.925796,1763.94019684    
0.979636488000,0.979633217000,0.940988569000,0.946265438000,126543.209846,1763.91959790    
0.979578038000,0.979575776000,0.940953367000,0.946046666000,51826.1316865,1764.02484842    
0.979620343000,0.979617764000,0.941041175000,0.946208804000,26702.1350983,1763.94866884    
0.979544670000,0.979543284000,0.941009796000,0.946055195000,15893.9988844,1764.08493959    
0.979676717000,0.979674848000,0.941031779000,0.946101935000,10378.2429902,1763.84716511    
0.979557891000,0.979554954000,0.941026441000,0.945962360000,7222.26330352,1764.06112990    
0.979684429000,0.979681577000,0.941061483000,0.946198765000,5266.18987004,1763.83328024    
