 15.4400585900, 15.4384020740, 15.0143681090, 15.2478908910,62929191.6157,1342.53938236    
 15.4296339230, 15.4296297830, 15.0128753180, 15.2449497670,10480568.0552,1343.44643732    
 15.4297256900, 15.4297155640, 15.0128773030, 15.2450778580,2231972.82585,1343.43844728    
 15.4309555300, 15.4309529600, 15.0139535640, 15.2462867130,663122.361205,1343.33137586    
 15.4306108780, 15.4306068500, 15.0135364820, 15.2458931360,271583.650058,1343.36137998    
 15.4303184260, 15.4303149380, 15.0144367910, 15.2456320000,139926.772065,1343.38684081    
 15.4304530320, 15.4304418130, 15.0126271260, 15.2458480140,83289.0685040,1343.37512191    
 15.4293474910, 15.4293446250, 15.0118630200, 15.2447014420,54384.9409758,1343.47137720    
 15.4296894730, 15.4296814970, 15.0121812790, 15.2450440740,37846.7110299,1343.44160064    
 15.4294205720, 15.4294115860, 15.0128066800, 15.2447057860,27596.3306596,1343.46501389    
