 22.5223753790, 22.5220410230, 21.7584420060, 22.1446614500,48039999.9610,613.789609993    
 22.5113398050, 22.5113375250, 21.7688020520, 22.1418160830,7999999.99969,614.090503708    
 22.5148981040, 22.5148940930, 21.7600778800, 22.1456660370,1703703.70306,613.993451631    
 22.5186372360, 22.5186343290, 21.7640077260, 22.1491088860,506172.839227,613.891500410    
 22.5159855680, 22.5159836140, 21.7962751740, 22.1466551780,207304.526726,613.963797332    
 22.5132585460, 22.5132555400, 21.7833674290, 22.1438089440,106808.540404,614.038166521    
 22.5166221900, 22.5166194420, 21.7978104020, 22.1472910830,63575.9955490,613.946438473    
 22.5157086170, 22.5157057650, 21.7984706560, 22.1464736640,41512.9719591,613.971349299    
 22.5118987610, 22.5118964520, 21.7958009110, 22.1425755480,28889.0532118,614.075256235    
 22.5129947010, 22.5129912240, 21.8024635970, 22.1437073860,21064.7594773,614.045362849    
