 15.3576645520, 15.3556402580, 15.0074517820, 15.1825569780,99878691.5859,2699.47693158    
 15.3466757790, 15.3466579090, 15.0107939430, 15.1804831030,16636834.7218,2701.40985436    
 15.3487825500, 15.3487643590, 15.0054558420, 15.1826740270,3543029.61555,2701.03905935    
 15.3497631500, 15.3497401700, 15.0109276490, 15.1835310530,1052639.23350,2700.86650692    
 15.3465654750, 15.3465427320, 15.0068881670, 15.1803027660,431111.393534,2701.42927084    
 15.3493587220, 15.3493403380, 15.0101911310, 15.1832350770,222119.504193,2700.93766990    
 15.3488375340, 15.3488176400, 15.0068324930, 15.1827035780,132212.916274,2701.02938344    
 15.3481040310, 15.3480805450, 15.0097297470, 15.1820469510,86330.5566631,2701.15846865    
 15.3477683320, 15.3477437770, 15.0070828500, 15.1815140550,60077.8004450,2701.21755060    
 15.3488181290, 15.3487940210, 15.0098309290, 15.1826959430,43806.3652375,2701.03279826    
