 1.96037925800, 1.96014982900, 1.89170286600, 1.89609463700,12019999.9905,881.462091046    
 1.95757482000, 1.95757310200, 1.89167651400, 1.89620008600,1999999.99999,882.724880983    
 1.95713664200, 1.95713433700, 1.89158307100, 1.89574269500,425925.925796,882.922511856    
 1.95737185500, 1.95736760100, 1.89168962700, 1.89599215900,126543.209849,882.816413032    
 1.95758728600, 1.95758586300, 1.89134489600, 1.89617576700,51826.1316872,882.719259753    
 1.95742383600, 1.95741991400, 1.89162352700, 1.89596612300,26702.1350985,882.792969116    
 1.95741663000, 1.95741446600, 1.89158213700, 1.89600395400,15893.9988845,882.796219014    
 1.95748765600, 1.95748038900, 1.89161052900, 1.89607621100,10378.2429902,882.764187403    
 1.95746989100, 1.95746629900, 1.89133848500, 1.89600386700,7222.26330355,882.772198921    
 1.95769159400, 1.95768849800, 1.89166833500, 1.89631086700,5266.18987010,882.672227483    
